National Instruments VirtualBench-Scope 2.1.1 Report
Date Created:	10/26/99	3:08:28 PM

USER NAME:	FeederA
COMMENTS:	
START DATA
Time	Ch 0
1.383000	7.346581
1.383500	7.403617
1.384000	7.434616
1.384500	7.445775
1.385000	7.429656
1.385500	7.391218
1.386000	7.327982
1.386500	7.246147
1.387000	7.140753
1.387500	7.021100
1.388000	6.893387
1.388500	6.755754
1.389000	6.615023
1.389500	6.471191
1.390000	6.334178
1.390500	6.197786
1.391000	6.065734
1.391500	5.944221
1.392000	5.834487
1.392500	5.738393
1.393000	5.657797
1.393500	5.584641
1.394000	5.530704
1.394500	5.491027
1.395000	5.473668
1.395500	5.470568
1.396000	5.490407
1.396500	5.530085
1.397000	5.588981
1.397500	5.665857
1.398000	5.761331
1.398500	5.868585
1.399000	5.988238
1.399500	6.117191
1.400000	6.251723
1.400500	6.383156
1.401000	6.520788
1.401500	6.647881
1.402000	6.770634
1.402500	6.876647
1.403000	6.972122
1.403500	7.047138
1.404000	7.106655
1.404500	7.146952
1.405000	7.164311
1.405500	7.162451
1.406000	7.138893
1.406500	7.102315
1.407000	7.044658
1.407500	6.970263
1.408000	6.883467
1.408500	6.788613
1.409000	6.688179
1.409500	6.576585
1.410000	6.463131
1.410500	6.352777
1.411000	6.244284
1.411500	6.146329
1.412000	6.042795
1.412500	5.954140
1.413000	5.875405
1.413500	5.805349
1.414000	5.747072
1.414500	5.701815
1.415000	5.670816
1.415500	5.649738
1.416000	5.647878
1.416500	5.660897
1.417000	5.690035
1.417500	5.735913
1.418000	5.797289
1.418500	5.876025
1.419000	5.964060
1.419500	6.063874
1.420000	6.172988
1.420500	6.282102
1.421000	6.400515
1.421500	6.520168
1.422000	6.634861
1.422500	6.743975
1.423000	6.843170
1.423500	6.933684
1.424000	7.006220
1.424500	7.064497
1.425000	7.106655
1.425500	7.129593
1.426000	7.137033
1.426500	7.123394
1.427000	7.093015
1.427500	7.045898
1.428000	6.985762
1.428500	6.908266
1.429000	6.822091
1.429500	6.728476
1.430000	6.627422
1.430500	6.524508
1.431000	6.417254
1.431500	6.311860
1.432000	6.210186
1.432500	6.114711
1.433000	6.027916
1.433500	5.948561
1.434000	5.878505
1.434500	5.821468
1.435000	5.774351
1.435500	5.739013
1.436000	5.716074
1.436500	5.706154
1.437000	5.708634
1.437500	5.726614
1.438000	5.758232
1.438500	5.805349
1.439000	5.861765
1.439500	5.936162
1.440000	6.017997
1.440500	6.107892
1.441000	6.206466
1.441500	6.309380
1.442000	6.412294
1.442500	6.518308
1.443000	6.626182
1.443500	6.719177
1.444000	6.807832
1.444500	6.886567
1.445000	6.952283
1.445500	6.999401
1.446000	7.034739
1.446500	7.057057
1.447000	7.055818
1.447500	7.041558
1.448000	7.013660
1.448500	6.969642
1.449000	6.908266
1.449500	6.836970
1.450000	6.754515
1.450500	6.663380
1.451000	6.564806
1.451500	6.463131
1.452000	6.358357
1.452500	6.254823
1.453000	6.151909
1.453500	6.052715
1.454000	5.962820
1.454500	5.888424
1.455000	5.824568
1.455500	5.771251
1.456000	5.731573
1.456500	5.709254
1.457000	5.695615
1.457500	5.697475
1.458000	5.710494
1.458500	5.737772
1.459000	5.781170
1.459500	5.833867
1.460000	5.896483
1.460500	5.972119
1.461000	6.053955
1.461500	6.147569
1.462000	6.238704
1.462500	6.340998
1.463000	6.444532
1.463500	6.544967
1.464000	6.644161
1.464500	6.741496
1.465000	6.829530
1.465500	6.906406
1.466000	6.973982
1.466500	7.026679
1.467000	7.066357
1.467500	7.091156
1.468000	7.100455
1.468500	7.091775
1.469000	7.066357
1.469500	7.027919
1.470000	6.973362
1.470500	6.902686
1.471000	6.824571
1.471500	6.737776
1.472000	6.642301
1.472500	6.543726
1.473000	6.437713
1.473500	6.336658
1.474000	6.236224
1.474500	6.139510
1.475000	6.050235
1.475500	5.973359
1.476000	5.907643
1.476500	5.856186
1.477000	5.814028
1.477500	5.786750
1.478000	5.774351
1.478500	5.770011
1.479000	5.779930
1.479500	5.802249
1.480000	5.837587
1.480500	5.883464
1.481000	5.942981
1.481500	6.008697
1.482000	6.083713
1.482500	6.163688
1.483000	6.250484
1.483500	6.338519
1.484000	6.429653
1.484500	6.517688
1.485000	6.604483
1.485500	6.686938
1.486000	6.760715
1.486500	6.830770
1.487000	6.884707
1.487500	6.929965
1.488000	6.961583
1.488500	6.982662
1.489000	6.984521
1.489500	6.975222
1.490000	6.951044
1.490500	6.911366
1.491000	6.856189
1.491500	6.791713
1.492000	6.715457
1.492500	6.632381
1.493000	6.543107
1.493500	6.440193
1.494000	6.341618
1.494500	6.241184
1.495000	6.144469
1.495500	6.046515
1.496000	5.956620
1.496500	5.879125
1.497000	5.812788
1.497500	5.758852
1.498000	5.719794
1.498500	5.695615
1.499000	5.682596
1.499500	5.683836
1.500000	5.699955
1.500500	5.727233
1.501000	5.766291
1.501500	5.814648
1.502000	5.877885
1.502500	5.946081
1.503000	6.024817
1.503500	6.104792
1.504000	6.196547
1.504500	6.290781
1.505000	6.390595
1.505500	6.486070
1.506000	6.579685
1.506500	6.672679
1.507000	6.758235
1.507500	6.836350
1.508000	6.902066
1.508500	6.960963
1.509000	7.011800
1.509500	7.045278
1.510000	7.063257
1.510500	7.069457
1.511000	7.060777
1.511500	7.037219
1.512000	6.995681
1.512500	6.944224
1.513000	6.882227
1.513500	6.808452
1.514000	6.727856
1.514500	6.636721
1.515000	6.543726
1.515500	6.448252
1.516000	6.350298
1.516500	6.254823
1.517000	6.163068
1.517500	6.076893
1.518000	5.998778
1.518500	5.931821
1.519000	5.875405
1.519500	5.831388
1.520000	5.804729
1.520500	5.782410
1.521000	5.781170
1.521500	5.789850
1.522000	5.811548
1.522500	5.848126
1.523000	5.890904
1.523500	5.946081
1.524000	6.005598
1.524500	6.075033
1.525000	6.150049
1.525500	6.230024
1.526000	6.314340
1.526500	6.398655
1.527000	6.481730
1.527500	6.564806
1.528000	6.643541
1.528500	6.709877
1.529000	6.776834
1.529500	6.833250
1.530000	6.879128
1.530500	6.915706
1.531000	6.941744
1.531500	6.951663
1.532000	6.951044
1.532500	6.936784
1.533000	6.909506
1.533500	6.870448
1.534000	6.817751
1.534500	6.756995
1.535000	6.684459
1.535500	6.608203
1.536000	6.524508
1.536500	6.437713
1.537000	6.343478
1.537500	6.253583
1.538000	6.166788
1.538500	6.086193
1.539000	6.006217
1.539500	5.941741
1.540000	5.885324
1.540500	5.839447
1.541000	5.806589
1.541500	5.784270
1.542000	5.778070
1.542500	5.784890
1.543000	5.807209
1.543500	5.832627
1.544000	5.871685
1.544500	5.921282
1.545000	5.977079
1.545500	6.040936
1.546000	6.109751
1.546500	6.185387
1.547000	6.266603
1.547500	6.348438
1.548000	6.430893
1.548500	6.512728
1.549000	6.593324
1.549500	6.668340
1.550000	6.737155
1.550500	6.800392
1.551000	6.853709
1.551500	6.896487
1.552000	6.930584
1.552500	6.950423
1.553000	6.957863
1.553500	6.952903
1.554000	6.936784
1.554500	6.908886
1.555000	6.869828
1.555500	6.821471
1.556000	6.758854
1.556500	6.693138
1.557000	6.617503
1.557500	6.537527
1.558000	6.451972
1.558500	6.367657
1.559000	6.288301
1.559500	6.203366
1.560000	6.125871
1.560500	6.054574
1.561000	5.993818
1.561500	5.942361
1.562000	5.898344
1.562500	5.867965
1.563000	5.849986
1.563500	5.843167
1.564000	5.849366
1.564500	5.866106
1.565000	5.895244
1.565500	5.931201
1.566000	5.977079
1.566500	6.028536
1.567000	6.087433
1.567500	6.153769
1.568000	6.221965
1.568500	6.295121
1.569000	6.370137
1.569500	6.443913
1.570000	6.517688
1.570500	6.580925
1.571000	6.649741
1.571500	6.712357
1.572000	6.766914
1.572500	6.815271
1.573000	6.847509
1.573500	6.874788
1.574000	6.891527
1.574500	6.894007
1.575000	6.885947
1.575500	6.870448
1.576000	6.841310
1.576500	6.802252
1.577000	6.749555
1.577500	6.691278
1.578000	6.626802
1.578500	6.548067
1.579000	6.469951
1.579500	6.390595
1.580000	6.308140
1.580500	6.230024
1.581000	6.154389
1.581500	6.079993
1.582000	6.014897
1.582500	5.956000
1.583000	5.907643
1.583500	5.872925
1.584000	5.845646
1.584500	5.830147
1.585000	5.828288
1.585500	5.835107
1.586000	5.850606
1.586500	5.877264
1.587000	5.909503
1.587500	5.952281
1.588000	6.003118
1.588500	6.061394
1.589000	6.120911
1.589500	6.189107
1.590000	6.259783
1.590500	6.332319
1.591000	6.402375
1.591500	6.473670
1.592000	6.544347
1.592500	6.609443
1.593000	6.671439
1.593500	6.722897
1.594000	6.768154
1.594500	6.805352
1.595000	6.832010
1.595500	6.843790
1.596000	6.851849
1.596500	6.846270
1.597000	6.832630
1.597500	6.809072
1.598000	6.775593
1.598500	6.732816
1.599000	6.683839
1.599500	6.625562
1.600000	6.562945
1.600500	6.495989
1.601000	6.428413
1.601500	6.358977
1.602000	6.292641
1.602500	6.229404
1.603000	6.168028
1.603500	6.110372
1.604000	6.065114
1.604500	6.028536
1.605000	6.002498
1.605500	5.985758
1.606000	5.974599
1.606500	5.977079
1.607000	5.986379
1.607500	6.006217
1.608000	6.029776
1.608500	6.063874
1.609000	6.107892
1.609500	6.153149
1.610000	6.203366
1.610500	6.259163
1.611000	6.316820
1.611500	6.376336
1.612000	6.431513
1.612500	6.491030
1.613000	6.549306
1.613500	6.605103
1.614000	6.657180
1.614500	6.699958
1.615000	6.740875
1.615500	6.772494
1.616000	6.792333
1.616500	6.809072
1.617000	6.810931
1.617500	6.809072
1.618000	6.792953
1.618500	6.771873
1.619000	6.739016
1.619500	6.699338
1.620000	6.649741
1.620500	6.594564
1.621000	6.535667
1.621500	6.473670
1.622000	6.409814
1.622500	6.345958
1.623000	6.280862
1.623500	6.217625
1.624000	6.158109
1.624500	6.104172
1.625000	6.058294
1.625500	6.021097
1.626000	5.992578
1.626500	5.970259
1.627000	5.958480
1.627500	5.957860
1.628000	5.962820
1.628500	5.971499
1.629000	5.993198
1.629500	6.022956
1.630000	6.055815
1.630500	6.098592
1.631000	6.146329
1.631500	6.194067
1.632000	6.249864
1.632500	6.304420
1.633000	6.362077
1.633500	6.421594
1.634000	6.476770
1.634500	6.533187
1.635000	6.583405
1.635500	6.630522
1.636000	6.673299
1.636500	6.709877
1.637000	6.732816
1.637500	6.752655
1.638000	6.764434
1.638500	6.767534
1.639000	6.760715
1.639500	6.748935
1.640000	6.727856
1.640500	6.695618
1.641000	6.660280
1.641500	6.613783
1.642000	6.563566
1.642500	6.508389
1.643000	6.453212
1.643500	6.391215
1.644000	6.329839
1.644500	6.269702
1.645000	6.210186
1.645500	6.155629
1.646000	6.107272
1.646500	6.064494
1.647000	6.031016
1.647500	6.004977
1.648000	5.990098
1.648500	5.981419
1.649000	5.980799
1.649500	5.989478
1.650000	6.004977
1.650500	6.028536
1.651000	6.058294
1.651500	6.093012
1.652000	6.130830
1.652500	6.176088
1.653000	6.225065
1.653500	6.268462
1.654000	6.321779
1.654500	6.373236
1.655000	6.427173
1.655500	6.481730
1.656000	6.526368
1.656500	6.577205
1.657000	6.616262
1.657500	6.652220
1.658000	6.681359
1.658500	6.702437
1.659000	6.722277
1.659500	6.725996
1.660000	6.722277
1.660500	6.713597
1.661000	6.698098
1.661500	6.670819
1.662000	6.633622
1.662500	6.595804
1.663000	6.549926
1.663500	6.502809
1.664000	6.453212
1.664500	6.398655
1.665000	6.347818
1.665500	6.293261
1.666000	6.244284
1.666500	6.194686
1.667000	6.155009
1.667500	6.115331
1.668000	6.087433
1.668500	6.066354
1.669000	6.053955
1.669500	6.045895
1.670000	6.049615
1.670500	6.052715
1.671000	6.067594
1.671500	6.089912
1.672000	6.119051
1.672500	6.153149
1.673000	6.187867
1.673500	6.230645
1.674000	6.272802
1.674500	6.316820
1.675000	6.367657
1.675500	6.416634
1.676000	6.465611
1.676500	6.512108
1.677000	6.556126
1.677500	6.595804
1.678000	6.633002
1.678500	6.658420
1.679000	6.683839
1.679500	6.702437
1.680000	6.714217
1.680500	6.715457
1.681000	6.711737
1.681500	6.697478
1.682000	6.680739
1.682500	6.653461
1.683000	6.622462
1.683500	6.584024
1.684000	6.543107
1.684500	6.496609
1.685000	6.447012
1.685500	6.398035
1.686000	6.345338
1.686500	6.297601
1.687000	6.245523
1.687500	6.200886
1.688000	6.162448
1.688500	6.127110
1.689000	6.097352
1.689500	6.081233
1.690000	6.068834
1.690500	6.063254
1.691000	6.063874
1.691500	6.072554
1.692000	6.091153
1.692500	6.112851
1.693000	6.140749
1.693500	6.173608
1.694000	6.210806
1.694500	6.248003
1.695000	6.290161
1.695500	6.331079
1.696000	6.376336
1.696500	6.422214
1.697000	6.467471
1.697500	6.511488
1.698000	6.553646
1.698500	6.594564
1.699000	6.628662
1.699500	6.657180
1.700000	6.682599
1.700500	6.698718
1.701000	6.710497
1.701500	6.711737
1.702000	6.709877
1.702500	6.698718
1.703000	6.679499
1.703500	6.649741
1.704000	6.618123
1.704500	6.582785
1.705000	6.543107
1.705500	6.499709
1.706000	6.447632
1.706500	6.399895
1.707000	6.346578
1.707500	6.296981
1.708000	6.247384
1.708500	6.199026
1.709000	6.159348
1.709500	6.120291
1.710000	6.086193
1.710500	6.062634
1.711000	6.044655
1.711500	6.034116
1.712000	6.026676
1.712500	6.028536
1.713000	6.037836
1.713500	6.053335
1.714000	6.076273
1.714500	6.100452
1.715000	6.135170
1.715500	6.168028
1.716000	6.210186
1.716500	6.249864
1.717000	6.291401
1.717500	6.335419
1.718000	6.379436
1.718500	6.424074
1.719000	6.464371
1.719500	6.503429
1.720000	6.538767
1.720500	6.568525
1.721000	6.598284
1.721500	6.618742
1.722000	6.636721
1.722500	6.646641
1.723000	6.649121
1.723500	6.646641
1.724000	6.636101
1.724500	6.618123
1.725000	6.595804
1.725500	6.569765
1.726000	6.536907
1.726500	6.500329
1.727000	6.461271
1.727500	6.418494
1.728000	6.376336
1.728500	6.328599
1.729000	6.288921
1.729500	6.247384
1.730000	6.208326
1.730500	6.176088
1.731000	6.151289
1.731500	6.130210
1.732000	6.119051
1.732500	6.111611
1.733000	6.109751
1.733500	6.115951
1.734000	6.128350
1.734500	6.146949
1.735000	6.169888
1.735500	6.198406
1.736000	6.229404
1.736500	6.264742
1.737000	6.296361
1.737500	6.336658
1.738000	6.376336
1.738500	6.417254
1.739000	6.456312
1.739500	6.501569
1.740000	6.539387
1.740500	6.575345
1.741000	6.607583
1.741500	6.634242
1.742000	6.658420
1.742500	6.673919
1.743000	6.688798
1.743500	6.691898
1.744000	6.685699
1.744500	6.675779
1.745000	6.657180
1.745500	6.631762
1.746000	6.602004
1.746500	6.567286
1.747000	6.528227
1.747500	6.484210
1.748000	6.440813
1.748500	6.393695
1.749000	6.346578
1.749500	6.298221
1.750000	6.252963
1.750500	6.208326
1.751000	6.168648
1.751500	6.133930
1.752000	6.107892
1.752500	6.084953
1.753000	6.070693
1.753500	6.058914
1.754000	6.057055
1.754500	6.064494
1.755000	6.075654
1.755500	6.094872
1.756000	6.114711
1.756500	6.142610
1.757000	6.176088
1.757500	6.210806
1.758000	6.247384
1.758500	6.287061
1.759000	6.332939
1.759500	6.374476
1.760000	6.415394
1.760500	6.458171
1.761000	6.500949
1.761500	6.534427
1.762000	6.567905
1.762500	6.595184
1.763000	6.619982
1.763500	6.639201
1.764000	6.652220
1.764500	6.656560
1.765000	6.657800
1.765500	6.650980
1.766000	6.637341
1.766500	6.619362
1.767000	6.595184
1.767500	6.564186
1.768000	6.530707
1.768500	6.493510
1.769000	6.451972
1.769500	6.411674
1.770000	6.365177
1.770500	6.320539
1.771000	6.279002
1.771500	6.242424
1.772000	6.208326
1.772500	6.179187
1.773000	6.152529
1.773500	6.134550
1.774000	6.121531
1.774500	6.114711
1.775000	6.110991
1.775500	6.118431
1.776000	6.129591
1.776500	6.144469
1.777000	6.164309
1.777500	6.189107
1.778000	6.215765
1.778500	6.241804
1.779000	6.276522
1.779500	6.309380
1.780000	6.347198
1.780500	6.383156
1.781000	6.422833
1.781500	6.460651
1.782000	6.496609
1.782500	6.529468
1.783000	6.560466
1.783500	6.585884
1.784000	6.606343
1.784500	6.623082
1.785000	6.634242
1.785500	6.637961
1.786000	6.639201
1.786500	6.631762
1.787000	6.616262
1.787500	6.597044
1.788000	6.572245
1.788500	6.548067
1.789000	6.515828
1.789500	6.482970
1.790000	6.445772
1.790500	6.409194
1.791000	6.370757
1.791500	6.330459
1.792000	6.293881
1.792500	6.257303
1.793000	6.224445
1.793500	6.196547
1.794000	6.172368
1.794500	6.152529
1.795000	6.137030
1.795500	6.125250
1.796000	6.121531
1.796500	6.124630
1.797000	6.132070
1.797500	6.146329
1.798000	6.163068
1.798500	6.189107
1.799000	6.214525
1.799500	6.243044
1.800000	6.274662
1.800500	6.309380
1.801000	6.345338
1.801500	6.382536
1.802000	6.418494
1.802500	6.455072
1.803000	6.489790
1.803500	6.517688
1.804000	6.548687
1.804500	6.572865
1.805000	6.598284
1.805500	6.616262
1.806000	6.623702
1.806500	6.631762
1.807000	6.631762
1.807500	6.627422
1.808000	6.615643
1.808500	6.597044
1.809000	6.580305
1.809500	6.553026
1.810000	6.520168
1.810500	6.489170
1.811000	6.453832
1.811500	6.418494
1.812000	6.376336
1.812500	6.336658
1.813000	6.300701
1.813500	6.262883
1.814000	6.231884
1.814500	6.199646
1.815000	6.177948
1.815500	6.158109
1.816000	6.143229
1.816500	6.135790
1.817000	6.131450
1.817500	6.132690
1.818000	6.138890
1.818500	6.150669
1.819000	6.164928
1.819500	6.184767
1.820000	6.205846
1.820500	6.231884
1.821000	6.262263
1.821500	6.296361
1.822000	6.329839
1.822500	6.368277
1.823000	6.404855
1.823500	6.442052
1.824000	6.475531
1.824500	6.507769
1.825000	6.535047
1.825500	6.561086
1.826000	6.579685
1.826500	6.595184
1.827000	6.603863
1.827500	6.606963
1.828000	6.606963
1.828500	6.597044
1.829000	6.582785
1.829500	6.565425
1.830000	6.544347
1.830500	6.518308
1.831000	6.491030
1.831500	6.458792
1.832000	6.425933
1.832500	6.391215
1.833000	6.356497
1.833500	6.321779
1.834000	6.286441
1.834500	6.257303
1.835000	6.228785
1.835500	6.203986
1.836000	6.184147
1.836500	6.166788
1.837000	6.152529
1.837500	6.145090
1.838000	6.144469
1.838500	6.146329
1.839000	6.148809
1.839500	6.164309
1.840000	6.179187
1.840500	6.196547
1.841000	6.218245
1.841500	6.241184
1.842000	6.270322
1.842500	6.301321
1.843000	6.332939
1.843500	6.362077
1.844000	6.393075
1.844500	6.428413
1.845000	6.454452
1.845500	6.481110
1.846000	6.506529
1.846500	6.526988
1.847000	6.544347
1.847500	6.557366
1.848000	6.566045
1.848500	6.569765
1.849000	6.571005
1.849500	6.568525
1.850000	6.558606
1.850500	6.546206
1.851000	6.528848
1.851500	6.510869
1.852000	6.489170
1.852500	6.466231
1.853000	6.439573
1.853500	6.412294
1.854000	6.385016
1.854500	6.360837
1.855000	6.338519
1.855500	6.319920
1.856000	6.296981
1.856500	6.282102
1.857000	6.269702
1.857500	6.257923
1.858000	6.250484
1.858500	6.248003
1.859000	6.248003
1.859500	6.255443
1.860000	6.257923
1.860500	6.266603
1.861000	6.282102
1.861500	6.296361
1.862000	6.308760
1.862500	6.329219
1.863000	6.349678
1.863500	6.371377
1.864000	6.393695
1.864500	6.414774
1.865000	6.437093
1.865500	6.457551
1.866000	6.476770
1.866500	6.492889
1.867000	6.506529
1.867500	6.516448
1.868000	6.523888
1.868500	6.530087
1.869000	6.533807
1.869500	6.529468
1.870000	6.520788
1.870500	6.509629
1.871000	6.497849
1.871500	6.482970
1.872000	6.467471
1.872500	6.447632
1.873000	6.424694
1.873500	6.403615
1.874000	6.379436
1.874500	6.355258
1.875000	6.332319
1.875500	6.313100
1.876000	6.292641
1.876500	6.272182
1.877000	6.252343
1.877500	6.236844
1.878000	6.225065
1.878500	6.208946
1.879000	6.200886
1.879500	6.198406
1.880000	6.194686
1.880500	6.196547
1.881000	6.201506
1.881500	6.208946
1.882000	6.220725
1.882500	6.234984
1.883000	6.249243
1.883500	6.268462
1.884000	6.285821
1.884500	6.305040
1.885000	6.325499
1.885500	6.346578
1.886000	6.368896
1.886500	6.388115
1.887000	6.401755
1.887500	6.420354
1.888000	6.435853
1.888500	6.450112
1.889000	6.458171
1.889500	6.473051
1.890000	6.478011
1.890500	6.483590
1.891000	6.481730
1.891500	6.479250
1.892000	6.475531
1.892500	6.469951
1.893000	6.461891
1.893500	6.448872
1.894000	6.437713
1.894500	6.422214
1.895000	6.404855
1.895500	6.388115
1.896000	6.372616
1.896500	6.356497
1.897000	6.340998
1.897500	6.326739
1.898000	6.312480
1.898500	6.303801
1.899000	6.292641
1.899500	6.285202
1.900000	6.280241
1.900500	6.277142
1.901000	6.277142
1.901500	6.281482
1.902000	6.284582
1.902500	6.290781
1.903000	6.300081
1.903500	6.309380
1.904000	6.321159
1.904500	6.334178
1.905000	6.352777
1.905500	6.371996
1.906000	6.385016
1.906500	6.404234
1.907000	6.420354
1.907500	6.437093
1.908000	6.448252
1.908500	6.462512
1.909000	6.477390
1.909500	6.487310
1.910000	6.492270
1.910500	6.498469
1.911000	6.499089
1.911500	6.498469
1.912000	6.492889
1.912500	6.486690
1.913000	6.480490
1.913500	6.469951
1.914000	6.457551
1.914500	6.444532
1.915000	6.429653
1.915500	6.412914
1.916000	6.397415
1.916500	6.380676
1.917000	6.365177
1.917500	6.349678
1.918000	6.332939
1.918500	6.319300
1.919000	6.306900
1.919500	6.296361
1.920000	6.282722
1.920500	6.274042
1.921000	6.269083
1.921500	6.266603
1.922000	6.268462
1.922500	6.271562
1.923000	6.275902
1.923500	6.282102
1.924000	6.290781
1.924500	6.300701
1.925000	6.313720
1.925500	6.329839
1.926000	6.342858
1.926500	6.355877
1.927000	6.372616
1.927500	6.386876
1.928000	6.400515
1.928500	6.409814
1.929000	6.420974
1.929500	6.430893
1.930000	6.438952
1.930500	6.447632
1.931000	6.451972
1.931500	6.456932
1.932000	6.458171
1.932500	6.458171
1.933000	6.454452
1.933500	6.450112
1.934000	6.444532
1.934500	6.438333
1.935000	6.427794
1.935500	6.417254
1.936000	6.406095
1.936500	6.393075
1.937000	6.375716
1.937500	6.362697
1.938000	6.350918
1.938500	6.339139
1.939000	6.326119
1.939500	6.318679
1.940000	6.314340
1.940500	6.305660
1.941000	6.297601
1.941500	6.295741
1.942000	6.295121
1.942500	6.296361
1.943000	6.298221
1.943500	6.303801
1.944000	6.308760
1.944500	6.318059
1.945000	6.322399
1.945500	6.332319
1.946000	6.342858
1.946500	6.352777
1.947000	6.365177
1.947500	6.380056
1.948000	6.394315
1.948500	6.408575
1.949000	6.419734
1.949500	6.430893
1.950000	6.443913
1.950500	6.453212
1.951000	6.461891
1.951500	6.468091
1.952000	6.476151
1.952500	6.479870
1.953000	6.479870
1.953500	6.476151
1.954000	6.474911
1.954500	6.470571
1.955000	6.465611
1.955500	6.461891
1.956000	6.450112
1.956500	6.440813
1.957000	6.429653
1.957500	6.416014
1.958000	6.403615
1.958500	6.390595
1.959000	6.378196
1.959500	6.368277
1.960000	6.351538
1.960500	6.339758
1.961000	6.327359
1.961500	6.317440
1.962000	6.301321
1.962500	6.293881
1.963000	6.284582
1.963500	6.281482
1.964000	6.277762
1.964500	6.272802
1.965000	6.276522
1.965500	6.275902
1.966000	6.277142
1.966500	6.283341
1.967000	6.288921
1.967500	6.295741
1.968000	6.302560
1.968500	6.310620
1.969000	6.321779
1.969500	6.330459
1.970000	6.336658
1.970500	6.347198
1.971000	6.358357
1.971500	6.369517
1.972000	6.378196
1.972500	6.387496
1.973000	6.395555
1.973500	6.404234
1.974000	6.406714
1.974500	6.409194
1.975000	6.413534
1.975500	6.419734
1.976000	6.419734
1.976500	6.417254
1.977000	6.415394
1.977500	6.409814
1.978000	6.407954
1.978500	6.395555
1.979000	6.389356
1.979500	6.382536
1.980000	6.373236
1.980500	6.367037
1.981000	6.359597
1.981500	6.351538
1.982000	6.346578
1.982500	6.340998
1.983000	6.336658
1.983500	6.332319
1.984000	6.330459
1.984500	6.325499
1.985000	6.329219
1.985500	6.330459
1.986000	6.334178
1.986500	6.338519
1.987000	6.337898
1.987500	6.347818
1.988000	6.356497
1.988500	6.363317
1.989000	6.371996
1.989500	6.385016
1.990000	6.396795
1.990500	6.407334
1.991000	6.418494
1.991500	6.430273
1.992000	6.439573
1.992500	6.451972
1.993000	6.459412
1.993500	6.468091
1.994000	6.473051
1.994500	6.479250
1.995000	6.478631
1.995500	6.479250
1.996000	6.478011
1.996500	6.477390
1.997000	6.473670
1.997500	6.468711
1.998000	6.462512
1.998500	6.454452
1.999000	6.445772
1.999500	6.435233
2.000000	6.421594
END DATA
