National Instruments VirtualBench-Scope 2.1.1 Report
Date Created:	10/26/99	3:03:04 PM

USER NAME:	50gCycleA
COMMENTS:	
START DATA
Time	Ch 0
2.500000	6.498469
2.500500	6.461271
2.501000	6.416634
2.501500	6.370757
2.502000	6.315580
2.502500	6.262263
2.503000	6.202126
2.503500	6.144469
2.504000	6.090532
2.504500	6.040316
2.505000	5.996918
2.505500	5.957240
2.506000	5.927482
2.506500	5.903303
2.507000	5.887184
2.507500	5.883464
2.508000	5.885324
2.508500	5.896483
2.509000	5.920662
2.509500	5.947941
2.510000	5.982038
2.510500	6.025436
2.511000	6.073174
2.511500	6.127730
2.512000	6.190967
2.512500	6.257303
2.513000	6.331079
2.513500	6.407334
2.514000	6.487310
2.514500	6.566045
2.515000	6.643541
2.515500	6.721036
2.516000	6.792333
2.516500	6.858669
2.517000	6.918805
2.517500	6.970263
2.518000	7.011800
2.518500	7.047138
2.519000	7.066357
2.519500	7.075037
2.520000	7.074416
2.520500	7.068217
2.521000	7.050238
2.521500	7.026059
2.522000	6.990721
2.522500	6.952903
2.523000	6.906406
2.523500	6.856809
2.524000	6.805972
2.524500	6.750175
2.525000	6.701198
2.525500	6.648501
2.526000	6.600143
2.526500	6.559226
2.527000	6.525128
2.527500	6.495989
2.528000	6.471191
2.528500	6.451352
2.529000	6.442672
2.529500	6.440193
2.530000	6.443293
2.530500	6.451352
2.531000	6.464991
2.531500	6.484210
2.532000	6.507769
2.532500	6.536287
2.533000	6.568525
2.533500	6.604483
2.534000	6.642301
2.534500	6.683218
2.535000	6.724136
2.535500	6.763814
2.536000	6.801632
2.536500	6.834490
2.537000	6.865489
2.537500	6.891527
2.538000	6.910746
2.538500	6.921285
2.539000	6.926865
2.539500	6.920665
2.540000	6.906406
2.540500	6.880367
2.541000	6.845649
2.541500	6.804732
2.542000	6.753275
2.542500	6.691898
2.543000	6.624942
2.543500	6.552406
2.544000	6.476151
2.544500	6.392455
2.545000	6.310620
2.545500	6.227545
2.546000	6.146949
2.546500	6.073174
2.547000	6.001257
2.547500	5.938021
2.548000	5.882225
2.548500	5.834487
2.549000	5.797909
2.549500	5.767531
2.550000	5.748312
2.550500	5.740252
2.551000	5.738393
2.551500	5.748312
2.552000	5.763191
2.552500	5.788610
2.553000	5.817748
2.553500	5.856806
2.554000	5.902063
2.554500	5.956000
2.555000	6.014277
2.555500	6.075033
2.556000	6.142610
2.556500	6.210806
2.557000	6.279002
2.557500	6.345338
2.558000	6.413534
2.558500	6.481110
2.559000	6.541867
2.559500	6.594564
2.560000	6.642301
2.560500	6.686318
2.561000	6.719177
2.561500	6.738396
2.562000	6.755135
2.562500	6.761334
2.563000	6.763194
2.563500	6.753895
2.564000	6.739016
2.564500	6.718557
2.565000	6.691278
2.565500	6.661520
2.566000	6.626182
2.566500	6.587744
2.567000	6.550546
2.567500	6.513349
2.568000	6.475531
2.568500	6.443913
2.569000	6.414774
2.569500	6.386876
2.570000	6.368277
2.570500	6.359597
2.571000	6.358357
2.571500	6.361457
2.572000	6.371377
2.572500	6.389356
2.573000	6.410434
2.573500	6.438952
2.574000	6.468711
2.574500	6.505909
2.575000	6.551786
2.575500	6.593324
2.576000	6.640441
2.576500	6.689418
2.577000	6.739635
2.577500	6.790473
2.578000	6.835730
2.578500	6.883467
2.579000	6.928725
2.579500	6.969022
2.580000	7.006220
2.580500	7.035358
2.581000	7.062637
2.581500	7.076896
2.582000	7.083716
2.582500	7.081236
2.583000	7.069457
2.583500	7.048378
2.584000	7.019859
2.584500	6.980182
2.585000	6.933684
2.585500	6.879747
2.586000	6.822711
2.586500	6.750795
2.587000	6.681359
2.587500	6.610683
2.588000	6.538147
2.588500	6.464371
2.589000	6.393695
2.589500	6.323639
2.590000	6.259783
2.590500	6.200886
2.591000	6.150049
2.591500	6.107272
2.592000	6.072554
2.592500	6.040936
2.593000	6.021717
2.593500	6.005598
2.594000	6.001878
2.594500	5.996298
2.595000	6.003737
2.595500	6.019237
2.596000	6.038455
2.596500	6.063254
2.597000	6.096112
2.597500	6.130830
2.598000	6.172368
2.598500	6.212666
2.599000	6.256683
2.599500	6.300701
2.600000	6.342238
2.600500	6.385016
2.601000	6.422833
2.601500	6.458171
2.602000	6.487930
2.602500	6.511488
2.603000	6.524508
2.603500	6.535667
2.604000	6.538147
2.604500	6.538767
2.605000	6.528848
2.605500	6.510869
2.606000	6.492270
2.606500	6.465611
2.607000	6.431513
2.607500	6.393075
2.608000	6.358357
2.608500	6.319300
2.609000	6.282722
2.609500	6.243044
2.610000	6.205846
2.610500	6.173608
2.611000	6.142610
2.611500	6.115331
2.612000	6.096732
2.612500	6.087433
2.613000	6.083093
2.613500	6.088673
2.614000	6.097352
2.614500	6.115331
2.615000	6.136410
2.615500	6.166788
2.616000	6.201506
2.616500	6.243044
2.617000	6.290161
2.617500	6.339139
2.618000	6.393075
2.618500	6.451972
2.619000	6.513349
2.619500	6.571625
2.620000	6.634242
2.620500	6.697478
2.621000	6.760094
2.621500	6.822091
2.622000	6.877888
2.622500	6.932445
2.623000	6.977082
2.623500	7.013660
2.624000	7.047758
2.624500	7.071317
2.625000	7.089915
2.625500	7.096115
2.626000	7.094875
2.626500	7.085576
2.627000	7.066977
2.627500	7.045278
2.628000	7.008080
2.628500	6.969022
2.629000	6.926245
2.629500	6.880988
2.630000	6.828290
2.630500	6.774354
2.631000	6.723516
2.631500	6.668340
2.632000	6.613783
2.632500	6.563566
2.633000	6.513349
2.633500	6.467471
2.634000	6.429653
2.634500	6.395555
2.635000	6.367037
2.635500	6.347198
2.636000	6.331699
2.636500	6.318059
2.637000	6.311860
2.637500	6.314960
2.638000	6.317440
2.638500	6.328599
2.639000	6.339758
2.639500	6.357117
2.640000	6.376336
2.640500	6.397415
2.641000	6.419734
2.641500	6.444532
2.642000	6.470571
2.642500	6.492270
2.643000	6.513349
2.643500	6.533807
2.644000	6.549926
2.644500	6.556746
2.645000	6.562945
2.645500	6.562325
2.646000	6.556746
2.646500	6.545587
2.647000	6.531327
2.647500	6.510869
2.648000	6.484830
2.648500	6.453832
2.649000	6.420354
2.649500	6.383156
2.650000	6.341618
2.650500	6.300701
2.651000	6.258543
2.651500	6.215765
2.652000	6.176088
2.652500	6.138270
2.653000	6.101072
2.653500	6.071934
2.654000	6.048995
2.654500	6.033496
2.655000	6.024817
2.655500	6.019856
2.656000	6.027916
2.656500	6.038455
2.657000	6.056435
2.657500	6.079993
2.658000	6.110991
2.658500	6.147569
2.659000	6.189727
2.659500	6.231884
2.660000	6.278382
2.660500	6.328599
2.661000	6.381296
2.661500	6.429033
2.662000	6.480490
2.662500	6.534427
2.663000	6.583405
2.663500	6.633002
2.664000	6.677639
2.664500	6.722277
2.665000	6.758235
2.665500	6.788613
2.666000	6.815891
2.666500	6.837590
2.667000	6.852469
2.667500	6.860528
2.668000	6.864248
2.668500	6.858669
2.669000	6.851229
2.669500	6.830150
2.670000	6.809072
2.670500	6.784893
2.671000	6.760094
2.671500	6.727856
2.672000	6.694998
2.672500	6.662140
2.673000	6.628662
2.673500	6.592704
2.674000	6.559226
2.674500	6.528848
2.675000	6.505909
2.675500	6.479250
2.676000	6.458792
2.676500	6.445772
2.677000	6.435853
2.677500	6.431513
2.678000	6.426553
2.678500	6.432133
2.679000	6.438333
2.679500	6.450732
2.680000	6.466851
2.680500	6.487310
2.681000	6.507769
2.681500	6.530087
2.682000	6.553026
2.682500	6.579065
2.683000	6.605103
2.683500	6.631762
2.684000	6.655320
2.684500	6.679499
2.685000	6.700578
2.685500	6.720417
2.686000	6.735916
2.686500	6.743975
2.687000	6.750175
2.687500	6.751415
2.688000	6.747695
2.688500	6.737155
2.689000	6.720417
2.689500	6.699338
2.690000	6.672060
2.690500	6.641061
2.691000	6.604483
2.691500	6.564806
2.692000	6.525128
2.692500	6.479250
2.693000	6.433993
2.693500	6.387496
2.694000	6.338519
2.694500	6.290161
2.695000	6.246144
2.695500	6.204606
2.696000	6.169888
2.696500	6.138270
2.697000	6.113471
2.697500	6.095492
2.698000	6.080613
2.698500	6.071934
2.699000	6.071314
2.699500	6.073174
2.700000	6.082473
2.700500	6.093632
2.701000	6.109751
2.701500	6.129591
2.702000	6.153769
2.702500	6.181667
2.703000	6.210806
2.703500	6.243044
2.704000	6.278382
2.704500	6.316820
2.705000	6.352158
2.705500	6.389976
2.706000	6.427794
2.706500	6.463131
2.707000	6.493510
2.707500	6.520168
2.708000	6.546826
2.708500	6.565425
2.709000	6.584644
2.709500	6.592084
2.710000	6.593324
2.710500	6.595184
2.711000	6.593324
2.711500	6.579685
2.712000	6.566665
2.712500	6.551166
2.713000	6.532568
2.713500	6.513968
2.714000	6.494130
2.714500	6.473670
2.715000	6.454452
2.715500	6.435233
2.716000	6.416634
2.716500	6.401135
2.717000	6.391215
2.717500	6.385016
2.718000	6.382536
2.718500	6.386256
2.719000	6.391835
2.719500	6.398035
2.720000	6.411054
2.720500	6.429653
2.721000	6.450732
2.721500	6.474291
2.722000	6.500329
2.722500	6.531327
2.723000	6.559846
2.723500	6.590844
2.724000	6.621842
2.724500	6.654080
2.725000	6.692518
2.725500	6.719797
2.726000	6.750175
2.726500	6.778073
2.727000	6.804732
2.727500	6.825810
2.728000	6.838210
2.728500	6.852469
2.729000	6.859909
2.729500	6.860528
2.730000	6.856809
2.730500	6.848129
2.731000	6.836970
2.731500	6.816511
2.732000	6.791092
2.732500	6.763814
2.733000	6.727856
2.733500	6.690658
2.734000	6.649741
2.734500	6.606963
2.735000	6.563566
2.735500	6.518928
2.736000	6.471811
2.736500	6.424074
2.737000	6.384396
2.737500	6.344098
2.738000	6.308760
2.738500	6.278382
2.739000	6.254203
2.739500	6.233124
2.740000	6.218865
2.740500	6.207706
2.741000	6.203366
2.741500	6.207706
2.742000	6.213905
2.742500	6.224445
2.743000	6.238704
2.743500	6.257303
2.744000	6.277142
2.744500	6.296981
2.745000	6.323639
2.745500	6.351538
2.746000	6.380676
2.746500	6.409194
2.747000	6.439573
2.747500	6.470571
2.748000	6.497229
2.748500	6.524508
2.749000	6.549306
2.749500	6.571005
2.750000	6.584644
2.750500	6.599524
2.751000	6.606963
2.751500	6.608823
2.752000	6.609443
2.752500	6.603863
2.753000	6.588984
2.753500	6.571625
2.754000	6.554886
2.754500	6.533187
2.755000	6.508389
2.755500	6.482970
2.756000	6.459412
2.756500	6.432133
2.757000	6.402375
2.757500	6.375716
2.758000	6.355258
2.758500	6.331699
2.759000	6.314960
2.759500	6.301940
2.760000	6.288301
2.760500	6.282102
2.761000	6.280862
2.761500	6.276522
2.762000	6.280241
2.762500	6.287681
2.763000	6.300701
2.763500	6.316200
2.764000	6.332939
2.764500	6.354638
2.765000	6.377576
2.765500	6.404855
2.766000	6.432133
2.766500	6.461271
2.767000	6.492270
2.767500	6.522648
2.768000	6.553646
2.768500	6.583405
2.769000	6.610063
2.769500	6.631762
2.770000	6.652841
2.770500	6.672060
2.771000	6.688179
2.771500	6.698718
2.772000	6.705537
2.772500	6.711737
2.773000	6.708017
2.773500	6.703058
2.774000	6.691278
2.774500	6.678879
2.775000	6.665240
2.775500	6.647881
2.776000	6.623702
2.776500	6.600143
2.777000	6.579065
2.777500	6.554266
2.778000	6.524508
2.778500	6.501569
2.779000	6.479250
2.779500	6.457551
2.780000	6.442672
2.780500	6.428413
2.781000	6.416014
2.781500	6.411054
2.782000	6.407334
2.782500	6.405475
2.783000	6.407954
2.783500	6.413534
2.784000	6.417874
2.784500	6.428413
2.785000	6.438952
2.785500	6.453212
2.786000	6.468091
2.786500	6.482970
2.787000	6.500949
2.787500	6.521408
2.788000	6.543107
2.788500	6.563566
2.789000	6.584024
2.789500	6.602004
2.790000	6.617503
2.790500	6.631762
2.791000	6.641681
2.791500	6.650361
2.792000	6.654700
2.792500	6.651600
2.793000	6.644781
2.793500	6.635481
2.794000	6.618742
2.794500	6.595804
2.795000	6.574105
2.795500	6.548687
2.796000	6.515828
2.796500	6.484210
2.797000	6.451352
2.797500	6.415394
2.798000	6.383156
2.798500	6.348438
2.799000	6.314960
2.799500	6.283961
2.800000	6.255443
2.800500	6.233744
2.801000	6.212046
2.801500	6.195927
2.802000	6.181667
2.802500	6.172368
2.803000	6.163068
2.803500	6.161829
2.804000	6.166168
2.804500	6.173608
2.805000	6.186007
2.805500	6.200266
2.806000	6.219485
2.806500	6.239944
2.807000	6.265983
2.807500	6.291401
2.808000	6.321159
2.808500	6.352777
2.809000	6.388735
2.809500	6.418494
2.810000	6.446392
2.810500	6.474291
2.811000	6.502189
2.811500	6.523268
2.812000	6.544347
2.812500	6.563566
2.813000	6.580305
2.813500	6.592704
2.814000	6.602623
2.814500	6.608203
2.815000	6.608823
2.815500	6.610683
2.816000	6.605103
2.816500	6.598284
2.817000	6.588364
2.817500	6.575965
2.818000	6.562325
2.818500	6.546206
2.819000	6.531947
2.819500	6.510249
2.820000	6.494130
2.820500	6.479870
2.821000	6.468091
2.821500	6.456312
2.822000	6.445772
2.822500	6.439573
2.823000	6.433993
2.823500	6.432133
2.824000	6.433993
2.824500	6.437093
2.825000	6.447632
2.825500	6.455692
2.826000	6.464371
2.826500	6.480490
2.827000	6.495369
2.827500	6.512728
2.828000	6.523888
2.828500	6.541247
2.829000	6.557366
2.829500	6.575965
2.830000	6.592704
2.830500	6.610683
2.831000	6.628042
2.831500	6.641681
2.832000	6.655940
2.832500	6.667719
2.833000	6.678879
2.833500	6.686318
2.834000	6.691278
2.834500	6.694378
2.835000	6.690038
2.835500	6.685079
2.836000	6.678259
2.836500	6.662760
2.837000	6.650361
2.837500	6.633622
2.838000	6.615023
2.838500	6.594564
2.839000	6.574725
2.839500	6.553646
2.840000	6.530087
2.840500	6.506529
2.841000	6.482350
2.841500	6.460651
2.842000	6.441432
2.842500	6.420974
2.843000	6.403615
2.843500	6.390595
2.844000	6.378196
2.844500	6.364557
2.845000	6.358977
2.845500	6.357737
2.846000	6.357737
2.846500	6.360837
2.847000	6.369517
2.847500	6.376956
2.848000	6.388735
2.848500	6.400515
2.849000	6.414774
2.849500	6.427173
2.850000	6.442672
2.850500	6.458171
2.851000	6.474911
2.851500	6.488550
2.852000	6.502809
2.852500	6.517688
2.853000	6.523268
2.853500	6.533187
2.854000	6.538767
2.854500	6.542487
2.855000	6.544967
2.855500	6.543726
2.856000	6.541867
2.856500	6.536287
2.857000	6.530087
2.857500	6.517688
2.858000	6.508389
2.858500	6.492889
2.859000	6.483590
2.859500	6.463131
2.860000	6.447012
2.860500	6.429033
2.861000	6.409814
2.861500	6.385636
2.862000	6.369517
2.862500	6.350298
2.863000	6.332939
2.863500	6.319920
2.864000	6.308760
2.864500	6.302560
2.865000	6.296361
2.865500	6.293261
2.866000	6.294501
2.866500	6.295741
2.867000	6.301940
2.867500	6.311240
2.868000	6.323639
2.868500	6.337278
2.869000	6.352158
2.869500	6.367657
2.870000	6.386876
2.870500	6.410434
2.871000	6.432753
2.871500	6.456932
2.872000	6.482350
2.872500	6.508389
2.873000	6.533187
2.873500	6.554886
2.874000	6.574725
2.874500	6.594564
2.875000	6.616882
2.875500	6.631762
2.876000	6.644781
2.876500	6.656560
2.877000	6.665240
2.877500	6.672679
2.878000	6.673919
2.878500	6.673299
2.879000	6.672060
2.879500	6.667099
2.880000	6.662140
2.880500	6.653461
2.881000	6.644161
2.881500	6.629282
2.882000	6.619362
2.882500	6.606343
2.883000	6.592084
2.883500	6.577825
2.884000	6.563566
2.884500	6.549926
2.885000	6.538147
2.885500	6.525748
2.886000	6.515208
2.886500	6.499709
2.887000	6.491650
2.887500	6.486070
2.888000	6.482970
2.888500	6.478631
2.889000	6.477390
2.889500	6.479870
2.890000	6.481110
2.890500	6.484210
2.891000	6.489790
2.891500	6.494750
2.892000	6.501569
2.892500	6.507149
2.893000	6.513349
2.893500	6.518308
2.894000	6.521408
2.894500	6.520788
2.895000	6.526988
2.895500	6.527607
2.896000	6.525748
2.896500	6.525128
2.897000	6.523888
2.897500	6.520168
2.898000	6.515828
2.898500	6.505909
2.899000	6.499709
2.899500	6.487310
2.900000	6.476770
2.900500	6.464371
2.901000	6.451352
2.901500	6.437093
2.902000	6.423453
2.902500	6.411054
2.903000	6.390595
2.903500	6.378196
2.904000	6.367657
2.904500	6.357737
2.905000	6.348438
2.905500	6.339758
2.906000	6.332939
2.906500	6.327979
2.907000	6.323639
2.907500	6.320539
2.908000	6.323019
2.908500	6.324259
2.909000	6.331079
2.909500	6.334178
2.910000	6.342238
2.910500	6.350918
2.911000	6.360217
2.911500	6.367657
2.912000	6.378196
2.912500	6.390595
2.913000	6.403615
2.913500	6.416014
2.914000	6.430893
2.914500	6.447632
2.915000	6.460032
2.915500	6.476151
2.916000	6.489170
2.916500	6.499709
2.917000	6.510249
2.917500	6.518928
2.918000	6.526368
2.918500	6.531327
2.919000	6.536287
2.919500	6.535667
2.920000	6.536287
2.920500	6.537527
2.921000	6.538767
2.921500	6.537527
2.922000	6.535047
2.922500	6.536287
2.923000	6.530707
2.923500	6.526368
2.924000	6.522648
2.924500	6.517068
2.925000	6.515828
2.925500	6.510869
2.926000	6.504669
2.926500	6.503429
2.927000	6.499089
2.927500	6.497849
2.928000	6.494130
2.928500	6.493510
2.929000	6.493510
2.929500	6.494750
2.930000	6.497849
2.930500	6.502189
2.931000	6.507769
2.931500	6.512728
2.932000	6.520788
2.932500	6.527607
2.933000	6.536287
2.933500	6.543726
2.934000	6.552406
2.934500	6.562325
2.935000	6.570385
2.935500	6.580305
2.936000	6.588364
2.936500	6.592704
2.937000	6.598284
2.937500	6.604483
2.938000	6.610063
2.938500	6.611303
2.939000	6.612543
2.939500	6.613783
2.940000	6.611303
2.940500	6.608823
2.941000	6.602623
2.941500	6.598904
2.942000	6.592704
2.942500	6.583405
2.943000	6.572245
2.943500	6.557986
2.944000	6.544967
2.944500	6.524508
2.945000	6.511488
2.945500	6.492270
2.946000	6.477390
2.946500	6.461891
2.947000	6.448252
2.947500	6.433373
2.948000	6.419114
2.948500	6.402995
2.949000	6.391215
2.949500	6.379436
2.950000	6.367037
2.950500	6.358357
2.951000	6.352158
2.951500	6.345338
2.952000	6.340378
2.952500	6.336039
2.953000	6.331079
2.953500	6.332939
2.954000	6.332939
2.954500	6.335419
2.955000	6.339139
2.955500	6.344098
2.956000	6.351538
2.956500	6.355877
2.957000	6.363317
2.957500	6.367657
2.958000	6.376336
2.958500	6.380676
2.959000	6.394315
2.959500	6.398655
2.960000	6.403615
2.960500	6.409194
2.961000	6.414154
2.961500	6.414774
2.962000	6.420354
2.962500	6.422214
2.963000	6.425313
2.963500	6.425933
2.964000	6.428413
2.964500	6.430893
2.965000	6.431513
2.965500	6.433993
2.966000	6.433373
2.966500	6.435853
2.967000	6.433993
2.967500	6.437093
2.968000	6.442052
2.968500	6.443293
2.969000	6.445152
2.969500	6.447632
2.970000	6.451352
2.970500	6.457551
2.971000	6.463131
2.971500	6.472431
2.972000	6.482350
2.972500	6.494130
2.973000	6.504049
2.973500	6.515828
2.974000	6.527607
2.974500	6.538767
2.975000	6.556126
2.975500	6.567286
2.976000	6.577205
2.976500	6.592084
2.977000	6.603863
2.977500	6.615643
2.978000	6.619362
2.978500	6.631142
2.979000	6.639201
2.979500	6.646641
2.980000	6.653461
2.980500	6.655320
2.981000	6.660280
2.981500	6.660280
2.982000	6.659040
2.982500	6.657180
2.983000	6.651600
2.983500	6.646021
2.984000	6.639201
2.984500	6.629282
2.985000	6.623082
2.985500	6.611923
2.986000	6.599524
2.986500	6.585264
2.987000	6.568525
2.987500	6.555506
2.988000	6.543726
2.988500	6.528848
2.989000	6.515208
2.989500	6.501569
2.990000	6.488550
2.990500	6.477390
2.991000	6.464991
2.991500	6.455692
2.992000	6.447632
2.992500	6.437713
2.993000	6.430893
2.993500	6.423453
2.994000	6.417254
2.994500	6.411054
2.995000	6.406095
2.995500	6.405475
2.996000	6.404234
2.996500	6.402375
2.997000	6.403615
2.997500	6.404234
2.998000	6.408575
2.998500	6.410434
2.999000	6.416634
2.999500	6.417874
3.000000	6.422214
3.000500	6.424694
3.001000	6.429033
3.001500	6.431513
3.002000	6.433993
3.002500	6.437093
3.003000	6.435853
3.003500	6.434613
3.004000	6.437093
3.004500	6.441432
3.005000	6.438952
3.005500	6.438333
3.006000	6.439573
3.006500	6.437093
3.007000	6.433993
3.007500	6.432133
3.008000	6.429653
3.008500	6.424694
3.009000	6.425933
3.009500	6.417874
3.010000	6.416634
3.010500	6.414154
3.011000	6.409814
3.011500	6.404234
3.012000	6.402375
3.012500	6.401135
3.013000	6.398655
3.013500	6.398655
3.014000	6.399895
3.014500	6.400515
3.015000	6.401755
3.015500	6.406095
3.016000	6.411054
3.016500	6.416634
3.017000	6.422833
3.017500	6.429653
3.018000	6.440193
3.018500	6.448252
3.019000	6.458171
3.019500	6.462512
3.020000	6.473670
3.020500	6.483590
3.021000	6.495989
3.021500	6.507149
3.022000	6.517068
3.022500	6.529468
3.023000	6.540627
3.023500	6.547446
3.024000	6.556746
3.024500	6.566045
3.025000	6.576585
3.025500	6.579685
3.026000	6.583405
3.026500	6.587124
3.027000	6.592084
3.027500	6.592704
3.028000	6.589604
3.028500	6.588364
3.029000	6.587124
3.029500	6.586504
3.030000	6.582785
3.030500	6.580925
3.031000	6.579065
3.031500	6.573485
3.032000	6.569765
3.032500	6.565425
3.033000	6.561086
3.033500	6.556126
3.034000	6.550546
3.034500	6.547446
3.035000	6.542487
3.035500	6.539387
3.036000	6.536907
3.036500	6.530087
3.037000	6.528227
3.037500	6.528848
3.038000	6.528227
3.038500	6.528848
3.039000	6.527607
3.039500	6.528848
3.040000	6.528227
3.040500	6.529468
3.041000	6.528848
3.041500	6.531327
3.042000	6.535047
3.042500	6.536907
3.043000	6.535047
3.043500	6.535667
3.044000	6.535667
3.044500	6.530087
3.045000	6.525748
3.045500	6.522028
3.046000	6.515828
3.046500	6.511488
3.047000	6.507769
3.047500	6.499709
3.048000	6.492889
3.048500	6.484830
3.049000	6.478011
3.049500	6.469951
3.050000	6.460651
3.050500	6.451972
3.051000	6.441432
3.051500	6.433373
3.052000	6.422214
3.052500	6.412294
3.053000	6.401135
3.053500	6.394935
3.054000	6.386256
3.054500	6.381916
3.055000	6.378196
3.055500	6.374476
3.056000	6.371996
3.056500	6.370137
3.057000	6.370757
3.057500	6.370137
3.058000	6.371377
3.058500	6.374476
3.059000	6.381296
3.059500	6.383156
3.060000	6.388735
3.060500	6.396795
3.061000	6.403615
3.061500	6.405475
3.062000	6.414774
3.062500	6.423453
3.063000	6.430893
3.063500	6.440813
3.064000	6.448872
3.064500	6.458792
3.065000	6.468711
3.065500	6.476770
3.066000	6.482970
3.066500	6.488550
3.067000	6.497849
3.067500	6.502809
3.068000	6.509629
3.068500	6.514588
3.069000	6.517068
3.069500	6.517068
3.070000	6.519548
3.070500	6.521408
3.071000	6.523268
3.071500	6.523268
3.072000	6.523268
3.072500	6.525748
3.073000	6.523888
3.073500	6.523268
3.074000	6.520788
3.074500	6.518928
3.075000	6.522028
3.075500	6.518928
3.076000	6.515828
3.076500	6.515828
3.077000	6.513968
3.077500	6.512108
3.078000	6.507769
3.078500	6.504669
3.079000	6.502809
3.079500	6.501569
3.080000	6.502189
3.080500	6.502189
3.081000	6.504669
3.081500	6.504669
3.082000	6.505289
3.082500	6.508389
3.083000	6.511488
3.083500	6.511488
3.084000	6.513968
3.084500	6.515208
3.085000	6.518308
3.085500	6.520168
3.086000	6.520168
3.086500	6.519548
3.087000	6.520788
3.087500	6.522028
3.088000	6.524508
3.088500	6.522648
3.089000	6.523888
3.089500	6.523268
3.090000	6.522648
3.090500	6.520168
3.091000	6.517688
3.091500	6.513349
3.092000	6.514588
3.092500	6.510249
3.093000	6.504049
3.093500	6.499089
3.094000	6.495369
3.094500	6.486690
3.095000	6.479870
3.095500	6.474291
3.096000	6.468091
3.096500	6.461271
3.097000	6.458171
3.097500	6.452592
3.098000	6.449492
3.098500	6.444532
3.099000	6.440193
3.099500	6.438333
3.100000	6.433993
3.100500	6.433373
3.101000	6.432753
3.101500	6.432133
3.102000	6.429033
3.102500	6.431513
3.103000	6.425933
3.103500	6.427794
3.104000	6.429033
3.104500	6.431513
3.105000	6.435233
3.105500	6.437093
3.106000	6.442672
3.106500	6.446392
3.107000	6.448872
3.107500	6.449492
3.108000	6.454452
3.108500	6.456932
3.109000	6.459412
3.109500	6.458792
3.110000	6.456932
3.110500	6.458792
3.111000	6.460032
3.111500	6.453212
3.112000	6.450112
3.112500	6.447632
3.113000	6.446392
3.113500	6.441432
3.114000	6.438952
3.114500	6.435853
3.115000	6.431513
3.115500	6.427794
3.116000	6.425933
3.116500	6.419734
3.117000	6.419734
3.117500	6.416634
3.118000	6.415394
3.118500	6.415394
3.119000	6.414774
3.119500	6.410434
3.120000	6.411674
3.120500	6.412914
3.121000	6.418494
3.121500	6.422214
3.122000	6.424074
3.122500	6.432133
3.123000	6.439573
3.123500	6.447012
3.124000	6.452592
3.124500	6.463131
3.125000	6.476151
3.125500	6.482970
3.126000	6.489790
3.126500	6.501569
3.127000	6.508389
3.127500	6.518928
3.128000	6.519548
3.128500	6.526988
3.129000	6.535667
3.129500	6.541247
3.130000	6.545587
3.130500	6.553646
3.131000	6.554886
3.131500	6.560466
3.132000	6.562325
3.132500	6.565425
3.133000	6.566045
3.133500	6.567905
3.134000	6.564806
3.134500	6.564806
3.135000	6.563566
3.135500	6.561086
3.136000	6.558606
3.136500	6.551166
3.137000	6.546826
3.137500	6.546826
3.138000	6.541247
3.138500	6.539387
3.139000	6.535667
3.139500	6.536287
3.140000	6.530707
3.140500	6.526988
3.141000	6.524508
3.141500	6.521408
3.142000	6.520788
3.142500	6.518928
3.143000	6.517068
3.143500	6.514588
3.144000	6.514588
3.144500	6.509009
3.145000	6.509009
3.145500	6.506529
3.146000	6.504669
3.146500	6.502809
3.147000	6.502809
3.147500	6.500949
3.148000	6.500949
3.148500	6.498469
3.149000	6.500329
3.149500	6.495369
3.150000	6.496609
3.150500	6.492270
3.151000	6.491650
3.151500	6.488550
3.152000	6.484210
3.152500	6.481110
3.153000	6.474291
3.153500	6.470571
3.154000	6.466231
3.154500	6.463751
3.155000	6.458792
3.155500	6.457551
3.156000	6.453212
3.156500	6.451972
3.157000	6.448252
3.157500	6.443293
3.158000	6.442672
3.158500	6.440813
3.159000	6.441432
3.159500	6.435853
3.160000	6.433373
3.160500	6.432133
3.161000	6.431513
3.161500	6.427173
3.162000	6.425313
3.162500	6.424694
3.163000	6.424694
3.163500	6.425933
3.164000	6.429033
3.164500	6.430893
3.165000	6.432753
3.165500	6.435853
3.166000	6.439573
3.166500	6.441432
3.167000	6.444532
3.167500	6.448252
3.168000	6.451972
3.168500	6.455692
3.169000	6.461271
3.169500	6.460032
3.170000	6.463751
3.170500	6.468091
3.171000	6.472431
3.171500	6.477390
3.172000	6.481110
3.172500	6.485450
3.173000	6.487310
3.173500	6.489790
3.174000	6.491650
3.174500	6.493510
3.175000	6.504049
3.175500	6.501569
3.176000	6.501569
3.176500	6.506529
3.177000	6.507769
3.177500	6.507149
3.178000	6.504049
3.178500	6.505909
3.179000	6.505289
3.179500	6.506529
3.180000	6.505909
3.180500	6.507769
3.181000	6.509009
3.181500	6.510249
3.182000	6.511488
3.182500	6.511488
3.183000	6.512728
3.183500	6.514588
3.184000	6.515828
3.184500	6.517068
3.185000	6.520788
3.185500	6.521408
3.186000	6.525748
3.186500	6.523888
3.187000	6.526368
3.187500	6.531327
3.188000	6.532568
3.188500	6.538767
3.189000	6.541247
3.189500	6.542487
3.190000	6.545587
3.190500	6.548067
3.191000	6.548067
3.191500	6.553026
3.192000	6.554886
3.192500	6.554886
3.193000	6.553026
3.193500	6.551786
3.194000	6.551786
3.194500	6.542487
3.195000	6.540627
