 ASCII output data for Electronics Workbench circuit lpf2.ewb
        Time           V1           V2           V3           V4
      4.3075      6.47801      6.47395      6.48213      6.48488
       4.308      6.47801      6.47423      6.48201      6.48481
      4.3085      6.48235      6.47461       6.4819      6.48474
       4.309      6.48917      6.47513       6.4818      6.48467
      4.3095      6.48917      6.47562      6.48172       6.4846
        4.31      6.49103      6.47613      6.48166      6.48453
      4.3105      6.49227      6.47664       6.4816      6.48445
       4.311      6.49475      6.47719      6.48156      6.48438
      4.3115      6.49351      6.47768      6.48154      6.48431
       4.312      6.49413      6.47817      6.48152      6.48425
      4.3125      6.49475      6.47864      6.48152      6.48418
       4.313      6.49537      6.47911      6.48152      6.48411
      4.3135      6.49475      6.47954      6.48153      6.48405
       4.314      6.49599      6.47998      6.48155      6.48399
      4.3145      6.49537      6.48038      6.48158      6.48393
       4.315      6.49723      6.48081      6.48162      6.48388
      4.3155      6.49785      6.48124      6.48166      6.48382
       4.316      6.49599       6.4816      6.48171      6.48377
      4.3165      6.49661      6.48196      6.48177      6.48372
       4.317      6.49413      6.48225      6.48182      6.48367
      4.3175      6.49475      6.48254      6.48188      6.48363
       4.318      6.49351      6.48278      6.48194      6.48359
      4.3185      6.49289      6.48301      6.48201      6.48355
       4.319      6.49165      6.48319      6.48207      6.48351
      4.3195      6.48669      6.48325      6.48213      6.48348
        4.32      6.48483      6.48326      6.48219      6.48345
      4.3205      6.48297      6.48323      6.48225      6.48342
       4.321      6.48607      6.48328       6.4823      6.48339
      4.3215      6.48545       6.4833      6.48235      6.48337
       4.322      6.48297      6.48327      6.48239      6.48334
      4.3225      6.48607      6.48332      6.48244      6.48332
       4.323      6.48421      6.48332      6.48248       6.4833
      4.3235      6.48359      6.48331      6.48252      6.48328
       4.324      6.48359       6.4833      6.48255      6.48326
      4.3245      6.48483      6.48332      6.48259      6.48325
       4.325      6.49041      6.48347      6.48262      6.48323
      4.3255      6.48483      6.48348      6.48266      6.48322
       4.326      6.48359      6.48347      6.48269       6.4832
      4.3265      6.48669      6.48353      6.48272      6.48319
       4.327      6.48545      6.48355      6.48275      6.48318
      4.3275      6.48483      6.48356      6.48278      6.48317
       4.328      6.48173       6.4835      6.48281      6.48316
      4.3285      6.48049      6.48342      6.48283      6.48316
       4.329      6.48111      6.48335      6.48285      6.48315
      4.3295      6.48049      6.48327      6.48287      6.48314
        4.33      6.47801      6.48313      6.48288      6.48313
      4.3305      6.47677      6.48298      6.48289      6.48313
       4.331      6.47739      6.48284      6.48289      6.48312
      4.3315      6.47801      6.48273      6.48289      6.48312
       4.332      6.47677      6.48259      6.48289      6.48311
      4.3325      6.47739      6.48247      6.48289      6.48311
       4.333      6.47615      6.48233      6.48288       6.4831
      4.3335      6.47615       6.4822      6.48287      6.48309
       4.334      6.47429      6.48202      6.48285      6.48309
      4.3345      6.47367      6.48184      6.48283      6.48308
       4.335      6.47367      6.48167      6.48281      6.48308
      4.3355      6.47305      6.48149      6.48279      6.48307
       4.336      6.47305      6.48132      6.48276      6.48306
      4.3365      6.46685      6.48101      6.48272      6.48305
       4.337      6.46747      6.48073      6.48268      6.48304
      4.3375      6.46685      6.48044      6.48264      6.48303
       4.338      6.46809       6.4802      6.48259      6.48302
      4.3385      6.46809      6.47997      6.48254      6.48301
       4.339      6.46685      6.47972      6.48248        6.483
      4.3395      6.46871      6.47952      6.48242      6.48298
        4.34      6.46685      6.47928      6.48236      6.48297
      4.3405      6.46809      6.47909       6.4823      6.48295
       4.341      6.46747      6.47889      6.48223      6.48293
      4.3415      6.46809      6.47871      6.48216      6.48292
       4.342      6.46995      6.47858       6.4821       6.4829
      4.3425      6.47057      6.47847      6.48203      6.48287
       4.343      6.46995      6.47835      6.48196      6.48285
      4.3435      6.47243      6.47829      6.48189      6.48283
       4.344      6.47057       6.4782      6.48183       6.4828
      4.3445      6.46871      6.47805      6.48176      6.48278
       4.345      6.46623      6.47786      6.48169      6.48275
      4.3455      6.46561      6.47766      6.48162      6.48272
       4.346      6.46623      6.47748      6.48155       6.4827
      4.3465      6.46561      6.47729      6.48147      6.48267
       4.347      6.46747      6.47715       6.4814      6.48263
      4.3475      6.46623      6.47699      6.48132       6.4826
       4.348      6.46685      6.47685      6.48124      6.48257
      4.3485      6.46809      6.47675      6.48117      6.48253
       4.349      6.46933      6.47667      6.48109       6.4825
      4.3495      6.46933       6.4766      6.48102      6.48246
        4.35      6.46995      6.47655      6.48094      6.48243
      4.3505      6.47181      6.47654      6.48087      6.48239
       4.351      6.47119      6.47651       6.4808      6.48235
      4.3515      6.47305      6.47653      6.48074      6.48231
       4.352      6.47677      6.47663      6.48068      6.48227
      4.3525      6.47677      6.47673      6.48062      6.48223
       4.353      6.47491      6.47678      6.48057      6.48219
      4.3535      6.47615      6.47685      6.48052      6.48215
       4.354      6.47863      6.47698      6.48047      6.48211
      4.3545      6.48111      6.47716      6.48043      6.48207
       4.355      6.48173      6.47735      6.48039      6.48203
      4.3555      6.48607      6.47763      6.48036      6.48198
       4.356      6.49041        6.478      6.48035      6.48194
      4.3565      6.49289      6.47841      6.48034      6.48191
       4.357      6.49537      6.47886      6.48034      6.48187
      4.3575      6.49661      6.47931      6.48035      6.48183
       4.358      6.49971      6.47983      6.48037      6.48179
      4.3585      6.50405      6.48042      6.48041      6.48176
       4.359      6.50839      6.48108      6.48045      6.48173
      4.3595      6.51025      6.48176      6.48051       6.4817
        4.36      6.51087      6.48243      6.48059      6.48167
      4.3605      6.51335      6.48312      6.48067      6.48165
       4.361      6.51397       6.4838      6.48077      6.48163
      4.3615      6.51273      6.48442      6.48088      6.48161
       4.362      6.51149      6.48498      6.48099      6.48159
      4.3625      6.51273      6.48555      6.48111      6.48158
       4.363      6.51211      6.48608      6.48124      6.48157
      4.3635      6.51335      6.48662      6.48138      6.48157
       4.364      6.51335      6.48713      6.48152      6.48157
      4.3645      6.51459      6.48766      6.48167      6.48157
       4.365      6.51397      6.48814      6.48182      6.48157
      4.3655      6.51397      6.48861      6.48197      6.48158
       4.366      6.51273      6.48903      6.48213       6.4816
      4.3665      6.51025      6.48938      6.48229      6.48161
       4.367      6.50839      6.48966      6.48245      6.48163
      4.3675      6.50591      6.48988      6.48261      6.48166
       4.368      6.50591       6.4901      6.48277      6.48169
      4.3685      6.50405      6.49026      6.48292      6.48172
       4.369      6.50219      6.49037      6.48307      6.48175
      4.3695      6.49661      6.49035      6.48321      6.48178
        4.37      6.49413      6.49027      6.48335      6.48182
      4.3705      6.49165      6.49014      6.48347      6.48186
       4.371      6.48917      6.48996      6.48359       6.4819
      4.3715      6.49103      6.48984       6.4837      6.48195
       4.372      6.48731      6.48963       6.4838      6.48199
      4.3725      6.48731      6.48944      6.48389      6.48204
       4.373      6.48731      6.48926      6.48398      6.48209
      4.3735      6.48421      6.48902      6.48405      6.48214
       4.374      6.48359      6.48877      6.48412      6.48218
      4.3745      6.48111      6.48848      6.48418      6.48223
       4.375      6.48793      6.48837      6.48424      6.48228
      4.3755      6.48421      6.48817      6.48428      6.48233
       4.376      6.48111      6.48791      6.48432      6.48238
      4.3765      6.48235      6.48769      6.48436      6.48243
       4.377      6.48173      6.48747      6.48439      6.48247
      4.3775      6.48173      6.48726      6.48441      6.48252
       4.378      6.47553      6.48692      6.48443      6.48257
      4.3785      6.47615       6.4866      6.48444      6.48261
       4.379      6.47491      6.48627      6.48444      6.48266
      4.3795      6.47243       6.4859      6.48443       6.4827
        4.38      6.47119      6.48551      6.48442      6.48274
      4.3805      6.47305      6.48519       6.4844      6.48278
       4.381      6.47305      6.48488      6.48437      6.48282
      4.3815      6.47181      6.48456      6.48434      6.48286
       4.382      6.47243      6.48426       6.4843      6.48289
      4.3825      6.47119      6.48395      6.48426      6.48293
       4.383      6.46995      6.48362      6.48421      6.48296
      4.3835      6.46995      6.48331      6.48416      6.48299
       4.384      6.46933        6.483      6.48411      6.48301
      4.3845      6.47119      6.48274      6.48405      6.48304
       4.385      6.47119      6.48249      6.48399      6.48306
      4.3855      6.46995      6.48223      6.48393      6.48308
       4.386      6.47057      6.48199      6.48386       6.4831
      4.3865      6.46933      6.48173      6.48379      6.48312
       4.387      6.46561       6.4814      6.48372      6.48313
      4.3875      6.46871      6.48115      6.48364      6.48315
       4.388      6.46995      6.48094      6.48357      6.48316
      4.3885      6.47305      6.48081      6.48349      6.48317
       4.389      6.47367       6.4807      6.48342      6.48317
      4.3895      6.47491      6.48063      6.48335      6.48318
        4.39      6.47677       6.4806      6.48328      6.48318
      4.3905      6.48049      6.48066      6.48321      6.48318
       4.391      6.47987       6.4807      6.48315      6.48318
      4.3915      6.48297      6.48081       6.4831      6.48318
       4.392      6.48855      6.48105      6.48305      6.48317
      4.3925      6.48979       6.4813      6.48301      6.48317
       4.393      6.49165      6.48159      6.48298      6.48316
      4.3935      6.49475      6.48194      6.48296      6.48316
       4.394      6.49723      6.48232      6.48295      6.48315
      4.3945      6.49475      6.48263      6.48295      6.48315
       4.395      6.49537      6.48294      6.48295      6.48314
      4.3955      6.49847      6.48331      6.48296      6.48314
       4.396      6.49971       6.4837      6.48299      6.48314
      4.3965      6.50157      6.48411      6.48302      6.48313
       4.397      6.50281      6.48453      6.48305      6.48313
      4.3975      6.50467      6.48497       6.4831      6.48313
       4.398      6.50777      6.48547      6.48316      6.48313
      4.3985      6.51025      6.48601      6.48323      6.48313
       4.399      6.50901      6.48649       6.4833      6.48314
      4.3995      6.51087        6.487      6.48339      6.48314
         4.4      6.51149       6.4875      6.48348      6.48315
      4.4005      6.51459      6.48805      6.48358      6.48316
       4.401      6.51521      6.48859      6.48369      6.48317
      4.4015      6.51521      6.48911      6.48381      6.48319
       4.402      6.51645      6.48964      6.48393      6.48321
      4.4025      6.51769      6.49017      6.48406      6.48323
       4.403      6.51335      6.49058       6.4842      6.48325
      4.4035      6.51335      6.49098      6.48434      6.48328
       4.404      6.51521       6.4914      6.48448      6.48331
      4.4045      6.51583      6.49182      6.48463      6.48334
       4.405      6.51583      6.49222      6.48478      6.48337
      4.4055      6.51645      6.49263      6.48493      6.48341
       4.406      6.51831      6.49306      6.48509      6.48345
      4.4065      6.51831      6.49347      6.48525       6.4835
       4.407      6.51707      6.49384      6.48542      6.48354
      4.4075      6.51645      6.49418      6.48558      6.48359
       4.408      6.51397      6.49445      6.48575      6.48365
      4.4085      6.51459      6.49473      6.48591       6.4837
       4.409      6.51645      6.49504      6.48608      6.48376
      4.4095      6.51335      6.49527      6.48624      6.48382
        4.41      6.51087      6.49543      6.48641      6.48388
      4.4105      6.50839      6.49553      6.48656      6.48395
       4.411      6.50715      6.49559      6.48672      6.48402
      4.4115      6.50033       6.4955      6.48687      6.48409
       4.412      6.49599      6.49531        6.487      6.48416
      4.4125      6.49351      6.49507      6.48713      6.48423
       4.413      6.48917      6.49474      6.48724       6.4843
      4.4135      6.48731      6.49439      6.48734      6.48438
       4.414      6.48297      6.49395      6.48743      6.48445
      4.4145      6.48173      6.49351      6.48751      6.48453
       4.415      6.47801        6.493      6.48757       6.4846
      4.4155      6.47553      6.49245      6.48762      6.48467
       4.416      6.46871      6.49177      6.48765      6.48475
      4.4165      6.46623      6.49107      6.48766      6.48482
       4.417      6.46251      6.49031      6.48766      6.48489
      4.4175      6.45817      6.48948      6.48764      6.48495
       4.418      6.45507      6.48861       6.4876      6.48502
      4.4185      6.45073      6.48769      6.48754      6.48508
       4.419      6.44701      6.48671      6.48746      6.48514
      4.4195      6.44081      6.48563      6.48736      6.48519
        4.42      6.43771      6.48453      6.48725      6.48524
      4.4205      6.43461       6.4834      6.48711      6.48529
       4.421      6.43399      6.48231      6.48695      6.48533
      4.4215      6.43337      6.48125      6.48678      6.48536
       4.422      6.42965      6.48015      6.48659      6.48539
      4.4225      6.43027      6.47911      6.48638      6.48542
       4.423      6.42903      6.47809      6.48616      6.48543
      4.4235      6.42965      6.47712      6.48593      6.48545
       4.424      6.43027      6.47621      6.48569      6.48545
      4.4245      6.42965      6.47532      6.48543      6.48545
       4.425      6.43461      6.47459      6.48518      6.48544
      4.4255      6.43213      6.47382      6.48491      6.48543
       4.426      6.43213      6.47309      6.48464      6.48541
      4.4265      6.43399      6.47242      6.48437      6.48539
       4.427      6.43647      6.47185      6.48409      6.48536
      4.4275      6.43957      6.47136      6.48382      6.48532
       4.428      6.43647      6.47082      6.48354      6.48527
      4.4285      6.43771      6.47033      6.48327      6.48523
       4.429      6.44019      6.46991        6.483      6.48517
      4.4295      6.44205      6.46956      6.48273      6.48511
        4.43      6.44453      6.46927      6.48246      6.48505
      4.4305      6.44577      6.46902       6.4822      6.48498
       4.431      6.44887      6.46884      6.48195       6.4849
      4.4315      6.45011       6.4687       6.4817      6.48483
       4.432      6.45445      6.46867      6.48146      6.48474
      4.4325      6.45755       6.4687      6.48124      6.48466
       4.433      6.45693      6.46872      6.48102      6.48457
      4.4335      6.46127      6.46883      6.48081      6.48448
       4.434      6.46437        6.469      6.48061      6.48438
      4.4345      6.46685      6.46922      6.48043      6.48429
       4.435      6.46995       6.4695      6.48026      6.48419
      4.4355      6.47181      6.46981       6.4801      6.48409
       4.436      6.47491      6.47017      6.47996      6.48399
      4.4365      6.47305      6.47047      6.47982      6.48389
       4.437      6.47677      6.47084       6.4797      6.48378
      4.4375      6.47925      6.47125       6.4796      6.48368
       4.438      6.48173      6.47169       6.4795      6.48358
      4.4385      6.48793      6.47227      6.47943      6.48348
       4.439      6.48855      6.47282      6.47936      6.48338
      4.4395      6.49227      6.47344      6.47932      6.48328
        4.44      6.49661      6.47413      6.47928      6.48318
      4.4405      6.50033      6.47488      6.47927      6.48309
       4.441      6.50033      6.47559      6.47927      6.48299
      4.4415      6.50653      6.47641      6.47929       6.4829
       4.442      6.50901      6.47726      6.47932      6.48281
      4.4425      6.51397      6.47818      6.47938      6.48273
       4.443      6.51459      6.47908      6.47945      6.48265
      4.4435      6.51831      6.48002      6.47954      6.48257
       4.444      6.52141        6.481      6.47964       6.4825
      4.4445      6.51769      6.48184      6.47976      6.48244
       4.445      6.51893      6.48268      6.47989      6.48237
      4.4455      6.52203      6.48355      6.48004      6.48232
       4.446      6.52141      6.48438      6.48019      6.48226
      4.4465      6.52265      6.48519      6.48036      6.48222
       4.447      6.52513      6.48603      6.48054      6.48218
      4.4475      6.52699      6.48688      6.48073      6.48214
       4.448      6.52637      6.48768      6.48093      6.48211
      4.4485      6.52637      6.48844      6.48113      6.48209
       4.449      6.52699      6.48919      6.48135      6.48207
      4.4495      6.52699      6.48991      6.48157      6.48206
        4.45      6.52761      6.49061      6.48179      6.48205
      4.4505      6.52761      6.49129      6.48203      6.48205
       4.451      6.52823      6.49196      6.48226      6.48206
      4.4515      6.52637      6.49255       6.4825      6.48207
       4.452      6.52451      6.49308      6.48275      6.48208
      4.4525      6.52575      6.49361      6.48299      6.48211
       4.453      6.52017        6.494      6.48323      6.48213
      4.4535      6.51831      6.49433      6.48347      6.48217
       4.454      6.51707      6.49462       6.4837       6.4822
      4.4545      6.51645      6.49488      6.48394      6.48224
       4.455      6.51397      6.49508      6.48416      6.48229
      4.4555      6.51459      6.49529      6.48438      6.48234
       4.456      6.51459       6.4955       6.4846       6.4824
      4.4565      6.51149      6.49562      6.48481      6.48246
       4.457      6.50963       6.4957      6.48502      6.48252
      4.4575      6.50591       6.4957      6.48521      6.48258
       4.458      6.50591      6.49569       6.4854      6.48265
      4.4585      6.50343      6.49564      6.48558      6.48272
       4.459      6.50405       6.4956      6.48575       6.4828
      4.4595      6.49909      6.49545      6.48592      6.48287
        4.46      6.49537      6.49523      6.48607      6.48295
      4.4605      6.49351      6.49497      6.48621      6.48303
       4.461      6.49165      6.49469      6.48634      6.48311
      4.4615      6.48111      6.49417      6.48645      6.48319
       4.462      6.47925      6.49363      6.48654      6.48327
      4.4625      6.47615      6.49305      6.48662      6.48336
       4.463      6.46933      6.49233      6.48668      6.48344
      4.4635      6.46809      6.49162      6.48672      6.48352
       4.464      6.46375      6.49084      6.48675       6.4836
      4.4645      6.46313      6.49008      6.48675      6.48367
       4.465      6.45817      6.48924      6.48674      6.48375
      4.4655      6.45631       6.4884      6.48671      6.48382
       4.466      6.45445      6.48755      6.48666      6.48389
      4.4665      6.45011      6.48664       6.4866      6.48396
       4.467      6.44825      6.48572      6.48652      6.48402
      4.4675      6.44639       6.4848      6.48642      6.48408
       4.468      6.44639      6.48392       6.4863      6.48413
      4.4685      6.44329      6.48301      6.48617      6.48418
       4.469      6.43957      6.48205      6.48603      6.48423
      4.4695      6.43833       6.4811      6.48587      6.48427
        4.47      6.43709      6.48016       6.4857       6.4843
      4.4705      6.43833      6.47929      6.48551      6.48433
       4.471      6.43895      6.47847      6.48532      6.48435
      4.4715      6.44329      6.47779      6.48511      6.48437
       4.472      6.43957      6.47705       6.4849      6.48439
      4.4725      6.44515      6.47647      6.48469      6.48439
       4.473      6.44763      6.47598      6.48448      6.48439
      4.4735      6.44887      6.47553      6.48426      6.48439
       4.474      6.45135      6.47516      6.48405      6.48438
      4.4745      6.45569       6.4749      6.48384      6.48437
       4.475      6.46499      6.47487      6.48364      6.48435
      4.4755      6.46499      6.47484      6.48344      6.48433
       4.476      6.46561      6.47482      6.48326       6.4843
      4.4765      6.47305      6.47498      6.48309      6.48427
       4.477      6.47553      6.47518      6.48292      6.48424
      4.4775      6.47863      6.47544      6.48278       6.4842
       4.478      6.47863      6.47569      6.48264      6.48417
      4.4785      6.48359      6.47604      6.48252      6.48413
       4.479      6.48607      6.47643      6.48241      6.48408
      4.4795      6.48793      6.47684      6.48232      6.48404
        4.48      6.49165      6.47732      6.48224        6.484
      4.4805      6.49351      6.47783      6.48217      6.48395
       4.481      6.49847      6.47842      6.48213      6.48391
      4.4815      6.50157      6.47906      6.48209      6.48386
       4.482      6.50467      6.47974      6.48208      6.48382
      4.4825      6.50529       6.4804      6.48208      6.48378
       4.483      6.50839      6.48111       6.4821      6.48374
      4.4835      6.51025      6.48183      6.48213       6.4837
       4.484      6.51087      6.48253      6.48217      6.48366
      4.4845      6.51397      6.48327      6.48223      6.48363
       4.485      6.51521      6.48401      6.48231      6.48359
      4.4855      6.51521      6.48471       6.4824      6.48356
       4.486      6.51583       6.4854      6.48249      6.48354
      4.4865      6.51149      6.48595       6.4826      6.48351
       4.487      6.51211       6.4865      6.48272       6.4835
      4.4875      6.51397      6.48707      6.48284      6.48348
       4.488      6.51273      6.48758      6.48296      6.48347
      4.4885      6.51707      6.48817       6.4831      6.48346
       4.489      6.51273      6.48864      6.48324      6.48345
      4.4895      6.51397      6.48912      6.48339      6.48345
        4.49      6.51521      6.48961      6.48354      6.48345
      4.4905      6.51335      6.49003      6.48369      6.48346
       4.491      6.51149       6.4904      6.48384      6.48347
      4.4915      6.51521      6.49083        6.484      6.48348
       4.492      6.51707       6.4913      6.48416       6.4835
      4.4925      6.51397      6.49167      6.48433      6.48352
       4.493      6.51459      6.49205      6.48449      6.48354
      4.4935      6.51397      6.49239      6.48466      6.48357
       4.494      6.51273       6.4927      6.48482       6.4836
      4.4945      6.50591      6.49283      6.48498      6.48363
       4.495      6.50591      6.49296      6.48514      6.48367
      4.4955      6.50405      6.49304       6.4853      6.48371
       4.496      6.50219      6.49308      6.48545      6.48375
      4.4965      6.49909      6.49304      6.48559       6.4838
       4.497      6.49971      6.49302      6.48572      6.48384
      4.4975      6.49723      6.49295      6.48585      6.48389
       4.498      6.49599      6.49286      6.48597      6.48394
      4.4985      6.49537      6.49276      6.48609      6.48399
       4.499      6.49289      6.49261      6.48619      6.48405
      4.4995      6.49165      6.49243      6.48629       6.4841
         4.5      6.48731      6.49217      6.48638      6.48416
      4.5005      6.48607      6.49188      6.48646      6.48421
       4.501      6.48421      6.49157      6.48653      6.48427
      4.5015      6.48049      6.49119      6.48659      6.48433
       4.502      6.47925       6.4908      6.48664      6.48438
      4.5025      6.47925      6.49043      6.48667      6.48444
       4.503      6.47181      6.48989       6.4867      6.48449
      4.5035      6.47181      6.48939      6.48671      6.48455
       4.504      6.46995      6.48886      6.48671       6.4846
      4.5045      6.46747       6.4883       6.4867      6.48465
       4.505      6.46437      6.48769      6.48668       6.4847
      4.5055      6.46437      6.48711      6.48664      6.48475
       4.506      6.46375      6.48654      6.48659      6.48479
      4.5065      6.46313      6.48599      6.48654      6.48484
       4.507      6.46127      6.48541      6.48647      6.48488
      4.5075      6.45755      6.48477      6.48639      6.48491
       4.508      6.45755      6.48416      6.48631      6.48495
      4.5085      6.45631      6.48354      6.48621      6.48498
       4.509      6.46065      6.48306      6.48611        6.485
      4.5095      6.45631      6.48249      6.48599      6.48503
        4.51      6.45321      6.48187      6.48587      6.48505
      4.5105      6.45259      6.48127      6.48574      6.48507
       4.511      6.45073      6.48065      6.48561      6.48508
      4.5115      6.44825      6.47999      6.48546      6.48509
       4.512      6.44391      6.47926       6.4853      6.48509
      4.5125      6.44515      6.47858      6.48514      6.48509
       4.513      6.44391      6.47791      6.48497      6.48509
      4.5135      6.44329      6.47725      6.48478      6.48508
       4.514      6.44205      6.47659       6.4846      6.48507
      4.5145      6.44391        6.476       6.4844      6.48506
       4.515      6.44329      6.47541       6.4842      6.48503
      4.5155      6.44205      6.47482        6.484      6.48501
       4.516      6.44453      6.47431      6.48379      6.48498
      4.5165      6.44577      6.47386      6.48358      6.48495
       4.517      6.44701      6.47344      6.48337      6.48491
      4.5175      6.44701      6.47304      6.48316      6.48486
       4.518      6.44949      6.47272      6.48295      6.48482
      4.5185      6.45073      6.47244      6.48275      6.48477
       4.519      6.45135      6.47217      6.48254      6.48471
      4.5195      6.45135      6.47192      6.48234      6.48466
        4.52      6.45321      6.47172      6.48214      6.48459
      4.5205      6.45445      6.47155      6.48194      6.48453
       4.521      6.45941       6.4715      6.48176      6.48446
      4.5215      6.46561       6.4716      6.48158      6.48439
       4.522      6.46685      6.47172      6.48141      6.48432
      4.5225      6.47305      6.47198      6.48125      6.48424
       4.523      6.47739      6.47233      6.48111      6.48417
      4.5235      6.47739      6.47265      6.48098      6.48409
       4.524      6.48297       6.4731      6.48086      6.48401
      4.5245      6.48421      6.47354      6.48076      6.48393
       4.525      6.49351      6.47419      6.48068      6.48385
      4.5255      6.49475      6.47483      6.48061      6.48377
       4.526      6.49847      6.47553      6.48056      6.48369
      4.5265      6.50157      6.47627      6.48053      6.48362
       4.527      6.50467      6.47705      6.48052      6.48354
      4.5275      6.50777      6.47786      6.48053      6.48347
       4.528      6.50529      6.47858      6.48055       6.4834
      4.5285      6.50653      6.47929      6.48059      6.48333
       4.529      6.50777         6.48      6.48064      6.48326
      4.5295      6.50839      6.48069       6.4807       6.4832
        4.53      6.51087      6.48141      6.48077      6.48314
      4.5305      6.51149      6.48212      6.48086      6.48308
       4.531      6.51335      6.48283      6.48096      6.48303
      4.5315      6.51087      6.48346      6.48107      6.48298
       4.532      6.51273       6.4841      6.48118      6.48294
      4.5325      6.51211       6.4847      6.48131       6.4829
       4.533      6.51087      6.48525      6.48144      6.48287
      4.5335      6.51149      6.48578      6.48158      6.48283
       4.534      6.50715       6.4862      6.48171      6.48281
      4.5345      6.50653      6.48658      6.48186      6.48278
       4.535      6.50591      6.48693        6.482      6.48276
      4.5355      6.50405      6.48722      6.48214      6.48275
       4.536      6.50219      6.48746      6.48228      6.48274
      4.5365      6.49475      6.48751      6.48242      6.48273
       4.537      6.49537      6.48758      6.48255      6.48272
      4.5375      6.49475      6.48764      6.48267      6.48272
       4.538      6.49165      6.48762      6.48279      6.48272
      4.5385      6.49103      6.48758       6.4829      6.48273
       4.539      6.48731      6.48747      6.48301      6.48274
      4.5395      6.48793      6.48738      6.48311      6.48274
        4.54      6.48545      6.48723       6.4832      6.48276
      4.5405      6.48297      6.48703      6.48328      6.48277
       4.541      6.48173      6.48682      6.48335      6.48278
      4.5415      6.48297      6.48665      6.48341       6.4828
       4.542      6.48297      6.48648      6.48347      6.48281
      4.5425      6.48235      6.48632      6.48353      6.48283
       4.543      6.47925      6.48608      6.48357      6.48285
      4.5435      6.47925      6.48586      6.48361      6.48287
       4.544      6.47739      6.48561      6.48364      6.48289
      4.5445      6.47305      6.48526      6.48366      6.48291
       4.545      6.47181       6.4849      6.48367      6.48292
      4.5455      6.47181      6.48456      6.48368      6.48294
       4.546      6.47057      6.48421      6.48367      6.48296
      4.5465      6.47057      6.48387      6.48366      6.48298
       4.547      6.47057      6.48355      6.48364      6.48299
      4.5475      6.46995      6.48323      6.48362      6.48301
       4.548      6.47181      6.48296      6.48359      6.48302
      4.5485      6.46933      6.48265      6.48355      6.48304
       4.549      6.46995      6.48237      6.48351      6.48305
      4.5495      6.46747      6.48204      6.48346      6.48306
        4.55      6.46747      6.48173      6.48341      6.48307
      4.5505      6.46747      6.48143      6.48336      6.48307
       4.551      6.46747      6.48114       6.4833      6.48308
      4.5515      6.46623      6.48083      6.48323      6.48308
       4.552      6.46809      6.48058      6.48317      6.48308
      4.5525      6.46871      6.48036       6.4831      6.48308
       4.553      6.46313      6.48002      6.48302      6.48308
      4.5535      6.46313      6.47968      6.48295      6.48308
       4.554      6.46251      6.47935      6.48286      6.48307
      4.5545      6.46437      6.47907      6.48278      6.48307
       4.555      6.46375       6.4788      6.48269      6.48306
      4.5555      6.46685       6.4786       6.4826      6.48305
       4.556      6.46809      6.47844      6.48251      6.48303
      4.5565      6.46871      6.47831      6.48242      6.48302
       4.557      6.46871      6.47818      6.48234        6.483
      4.5575      6.46933      6.47806      6.48225      6.48298
       4.558      6.46995      6.47797      6.48217      6.48296
      4.5585      6.47243      6.47793      6.48208      6.48294
       4.559      6.47615      6.47799      6.48201      6.48292
      4.5595      6.47739      6.47807      6.48193      6.48289
        4.56      6.47677      6.47813      6.48186      6.48287
      4.5605      6.47925      6.47824       6.4818      6.48284
       4.561      6.47987      6.47836      6.48174      6.48282
      4.5615      6.47615      6.47839      6.48169      6.48279
       4.562      6.47739      6.47844      6.48164      6.48276
      4.5625      6.47739      6.47849      6.48159      6.48273
       4.563      6.47987       6.4786      6.48154       6.4827
      4.5635      6.48173      6.47874       6.4815      6.48267
       4.564      6.48359      6.47892      6.48147      6.48264
      4.5645      6.48731      6.47918      6.48144      6.48261
       4.565      6.48731      6.47943      6.48142      6.48259
      4.5655      6.49103      6.47975      6.48141      6.48256
       4.566      6.49289       6.4801       6.4814      6.48253
      4.5665      6.49413      6.48047      6.48141       6.4825
       4.567      6.49661      6.48088      6.48142      6.48247
      4.5675      6.50095      6.48137      6.48144      6.48245
       4.568      6.50157      6.48185      6.48148      6.48243
      4.5685      6.50405      6.48237      6.48152       6.4824
       4.569      6.50529       6.4829      6.48157      6.48238
      4.5695      6.50219      6.48333      6.48163      6.48236
        4.57      6.50591      6.48383       6.4817      6.48235
      4.5705      6.50777      6.48435      6.48178      6.48233
       4.571      6.51211      6.48495      6.48187      6.48232
      4.5715      6.51645      6.48563      6.48197      6.48231
       4.572      6.51583      6.48626      6.48208      6.48231
      4.5725      6.51955      6.48696       6.4822      6.48231
       4.573      6.52141      6.48767      6.48233      6.48231
      4.5735      6.52265      6.48838      6.48248      6.48231
       4.574      6.52141      6.48903      6.48263      6.48232
      4.5745      6.52389      6.48971      6.48279      6.48233
       4.575      6.52823      6.49046      6.48296      6.48235
      4.5755      6.52575      6.49113      6.48314      6.48236
       4.576      6.52389      6.49172      6.48333      6.48239
      4.5765      6.52513      6.49232      6.48352      6.48242
       4.577      6.52327      6.49286      6.48372      6.48245
      4.5775      6.52203      6.49334      6.48392      6.48248
       4.578      6.51645      6.49367      6.48412      6.48252
      4.5785      6.51521      6.49396      6.48431      6.48257
       4.579      6.51273      6.49418      6.48451      6.48261
      4.5795      6.50963      6.49432       6.4847      6.48266
        4.58      6.50715       6.4944      6.48488      6.48272
      4.5805      6.50405      6.49441      6.48506      6.48278
       4.581      6.50157      6.49436      6.48523      6.48284
